                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    310,                0.60413,                0.34834,                0.86232,                0.98663,                0.98864,                0.99264,                0.81639,                0.76746,                0.35395,                0.90357,              0.0004754,              0.0004754,              0.0004754
                    311,                0.63566,                 0.3506,                0.86805,                0.98669,                0.98864,                0.99344,                0.81257,                0.78129,                0.35869,                0.90629,             0.00047045,             0.00047045,             0.00047045
                    312,                0.61703,                0.35278,                0.86489,                 0.9857,                0.98864,                0.99311,                0.81799,                 0.7718,                 0.3564,                 0.9035,              0.0004655,              0.0004655,              0.0004655
                    313,                0.60452,                0.34562,                0.87168,                0.98443,                0.98864,                 0.9921,                0.81677,                0.76561,                0.35564,                0.90329,             0.00046055,             0.00046055,             0.00046055
                    314,                0.61271,                0.35167,                0.86098,                0.98394,                0.98864,                0.99188,                0.81342,                  0.777,                0.34967,                0.90746,              0.0004556,              0.0004556,              0.0004556
                    315,                0.60981,                 0.3475,                0.86149,                0.98454,                0.98864,                0.99105,                0.81464,                0.78446,                0.34991,                0.90956,             0.00045065,             0.00045065,             0.00045065
                    316,                0.59219,                0.33907,                0.85567,                0.97777,                0.99957,                0.99035,                0.81077,                0.80892,                0.35053,                0.91208,              0.0004457,              0.0004457,              0.0004457
                    317,                0.60192,                0.34063,                0.86697,                0.98875,                0.99883,                0.99028,                0.81083,                0.80753,                 0.3542,                0.91018,             0.00044075,             0.00044075,             0.00044075
                    318,                0.60146,                0.34363,                0.85305,                0.98748,                0.98864,                0.98955,                0.80971,                0.78418,                0.35262,                0.90486,              0.0004358,              0.0004358,              0.0004358
                    319,                0.58456,                0.33846,                0.86094,                0.97718,                      1,                0.98944,                0.81526,                0.76929,                0.34924,                0.90547,             0.00043085,             0.00043085,             0.00043085
                    320,                 0.6122,                0.34463,                0.87758,                0.99885,                      1,                  0.995,                0.81824,                0.76769,                0.35032,                0.90918,              0.0004259,              0.0004259,              0.0004259
                    321,                0.60102,                0.34728,                0.85423,                 0.9989,                      1,                  0.995,                0.82299,                0.76399,                0.34668,                 0.9085,             0.00042095,             0.00042095,             0.00042095
                    322,                0.60937,                0.34434,                0.85057,                0.98801,                      1,                0.99489,                0.82227,                0.76383,                0.34077,                0.90732,               0.000416,               0.000416,               0.000416
                    323,                0.61626,                0.35913,                 0.8651,                0.98847,                      1,                  0.995,                0.81605,                0.77231,                0.34351,                0.90956,             0.00041105,             0.00041105,             0.00041105
                    324,                0.63649,                0.34773,                0.88021,                0.98873,                      1,                  0.995,                0.80583,                0.80938,                 0.3579,                0.91647,              0.0004061,              0.0004061,              0.0004061
                    325,                0.59945,                0.33199,                0.86635,                0.99904,                      1,                  0.995,                0.80766,                 0.8016,                0.35617,                0.91714,             0.00040115,             0.00040115,             0.00040115
                    326,                0.61148,                0.34699,                0.85553,                0.99864,                      1,                  0.995,                0.79939,                0.79321,                0.35072,                0.91771,              0.0003962,              0.0003962,              0.0003962
