                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    493,                0.21825,                0.18874,                0.89841,                 0.9965,                      1,                  0.995,                0.98395,                0.27404,                 0.2029,                0.78698,              0.0010258,              0.0010258,              0.0010258
                    494,                0.23629,                0.20431,                0.90776,                0.99657,                      1,                  0.995,                 0.9722,                0.31045,                0.19395,                0.80284,              0.0010239,              0.0010239,              0.0010239
                    495,                 0.2298,                0.21489,                0.89704,                0.99659,                      1,                  0.995,                0.97892,                0.30141,                0.17781,                0.79543,              0.0010219,              0.0010219,              0.0010219
                    496,                0.23047,                0.20614,                0.90531,                0.99667,                      1,                  0.995,                 0.9898,                0.25998,                0.17459,                0.77056,              0.0010199,              0.0010199,              0.0010199
                    497,                 0.2208,                 0.2057,                0.91323,                0.99676,                      1,                  0.995,                0.98345,                0.24664,                0.16197,                0.76671,              0.0010179,              0.0010179,              0.0010179
                    498,                0.22502,                0.20907,                  0.908,                 0.9968,                      1,                  0.995,                0.98873,                0.24622,                0.15692,                0.77046,              0.0010159,              0.0010159,              0.0010159
                    499,                0.23527,                0.21176,                0.93118,                0.99678,                      1,                  0.995,                0.98832,                0.24161,                0.15374,                0.76872,               0.001014,               0.001014,               0.001014
                    500,                0.22851,                 0.2109,                0.90802,                0.99684,                      1,                  0.995,                0.98325,                0.26059,                0.18049,                0.77015,               0.001012,               0.001012,               0.001012
                    501,                0.25015,                 0.2162,                0.91342,                0.99686,                      1,                  0.995,                0.95924,                0.27496,                 0.1752,                0.77587,                0.00101,                0.00101,                0.00101
                    502,                0.20247,                0.19782,                0.91748,                0.99611,                      1,                  0.995,                  0.967,                0.28837,                0.19732,                0.78349,               0.001008,               0.001008,               0.001008
                    503,                0.21506,                0.20433,                0.89614,                0.99513,                      1,                  0.995,                0.97316,                0.30482,                0.20619,                0.79376,               0.001006,               0.001006,               0.001006
                    504,                0.21199,                0.20649,                0.88812,                 0.9943,                      1,                  0.995,                0.97302,                0.32085,                0.20977,                 0.8041,              0.0010041,              0.0010041,              0.0010041
                    505,                 0.2346,                0.21328,                 0.9032,                0.99426,                      1,                  0.995,                0.97318,                0.31369,                0.21012,                0.80024,              0.0010021,              0.0010021,              0.0010021
                    506,                0.22885,                0.20558,                 0.9236,                0.99437,                      1,                  0.995,                0.97945,                 0.3007,                0.21186,                0.79793,              0.0010001,              0.0010001,              0.0010001
                    507,                0.21759,                0.20895,                0.88847,                0.99449,                      1,                  0.995,                0.98612,                0.31185,                0.21724,                0.80936,             0.00099812,             0.00099812,             0.00099812
                    508,                0.21124,                0.19161,                0.90139,                0.99595,                      1,                  0.995,                0.96622,                0.32509,                0.22662,                0.83061,             0.00099614,             0.00099614,             0.00099614
                    509,                0.23938,                0.20015,                0.89284,                0.99661,                      1,                  0.995,                0.95927,                0.32069,                 0.2185,                0.83413,             0.00099416,             0.00099416,             0.00099416
                    510,                0.22117,                0.19405,                0.92509,                0.99651,                      1,                  0.995,                0.97528,                0.31803,                0.20435,                 0.8466,             0.00099218,             0.00099218,             0.00099218
                    511,                0.23883,                0.21404,                0.91187,                0.99635,                      1,                  0.995,                0.98629,                0.29556,                0.22051,                0.82376,              0.0009902,              0.0009902,              0.0009902
                    512,                0.21914,                0.19495,                0.91314,                0.99644,                      1,                  0.995,                 0.9918,                0.29038,                0.22298,                0.79696,             0.00098822,             0.00098822,             0.00098822
                    513,                0.20404,                0.21159,                0.91388,                0.99679,                      1,                  0.995,                0.98676,                0.29098,                0.19497,                0.78656,             0.00098624,             0.00098624,             0.00098624
                    514,                0.22172,                0.19876,                0.89838,                0.99686,                      1,                  0.995,                0.98059,                0.28934,                 0.1665,                0.78202,             0.00098426,             0.00098426,             0.00098426
                    515,                0.22223,                0.20687,                0.90282,                0.99684,                      1,                  0.995,                0.97262,                0.28401,                0.16545,                0.77963,             0.00098228,             0.00098228,             0.00098228
                    516,                0.20184,                0.20459,                0.90503,                0.99685,                      1,                  0.995,                 0.9739,                0.27904,                0.17307,                0.78626,              0.0009803,              0.0009803,              0.0009803
                    517,                 0.2284,                0.19767,                0.90155,                0.99686,                      1,                  0.995,                0.97133,                0.28254,                 0.1826,                0.79083,             0.00097832,             0.00097832,             0.00097832
                    518,                0.22449,                0.18929,                0.90839,                0.99691,                      1,                  0.995,                0.96693,                 0.2887,                0.18061,                0.79849,             0.00097634,             0.00097634,             0.00097634
                    519,                0.22945,                0.20474,                0.91991,                 0.9969,                      1,                  0.995,                0.96732,                0.28796,                 0.1746,                0.79635,             0.00097436,             0.00097436,             0.00097436
                    520,                0.21126,                 0.1901,                0.89625,                0.99694,                      1,                  0.995,                0.98466,                0.27325,                0.18287,                0.78164,             0.00097238,             0.00097238,             0.00097238
                    521,                0.20981,                0.19511,                0.89733,                0.99691,                      1,                  0.995,                  0.995,                0.25946,                0.16513,                0.77619,              0.0009704,              0.0009704,              0.0009704
                    522,                0.23257,                0.20147,                0.91004,                0.99693,                      1,                  0.995,                0.99119,                0.24481,                0.15995,                0.77388,             0.00096842,             0.00096842,             0.00096842
                    523,                0.19968,                0.18068,                0.88953,                0.99696,                      1,                  0.995,                0.99165,                0.24749,                0.15957,                0.77291,             0.00096644,             0.00096644,             0.00096644
                    524,                0.22567,                0.19513,                0.91716,                0.99693,                      1,                  0.995,                0.98347,                0.26642,                0.17888,                0.77866,             0.00096446,             0.00096446,             0.00096446
                    525,                0.23091,                0.20243,                0.90206,                0.99691,                      1,                  0.995,                0.98219,                0.27975,                0.18467,                0.78512,             0.00096248,             0.00096248,             0.00096248
                    526,                0.23423,                 0.2247,                 0.9072,                0.99681,                      1,                  0.995,                0.97867,                0.29088,                0.17863,                0.79576,              0.0009605,              0.0009605,              0.0009605
                    527,                0.22196,                0.20643,                0.91332,                 0.9968,                      1,                  0.995,                0.96718,                0.28655,                 0.1789,                0.79242,             0.00095852,             0.00095852,             0.00095852
                    528,                0.23367,                0.21638,                0.92733,                 0.9969,                      1,                  0.995,                 0.9826,                0.28534,                0.17264,                0.78822,             0.00095654,             0.00095654,             0.00095654
                    529,                 0.2118,                0.18571,                0.91826,                0.99688,                      1,                  0.995,                0.98192,                0.28098,                0.16496,                0.78346,             0.00095456,             0.00095456,             0.00095456
                    530,                0.21819,                 0.1941,                 0.9095,                 0.9969,                      1,                  0.995,                0.98593,                0.27552,                0.15988,                0.77857,             0.00095258,             0.00095258,             0.00095258
                    531,                0.21268,                0.17315,                0.91463,                0.99687,                      1,                  0.995,                0.97886,                 0.2769,                0.17186,                 0.7803,              0.0009506,              0.0009506,              0.0009506
                    532,                0.21579,                0.19117,                0.90441,                0.99688,                      1,                  0.995,                0.96944,                0.28473,                0.17261,                0.78452,             0.00094862,             0.00094862,             0.00094862
                    533,                 0.2248,                0.19255,                 0.9122,                0.99688,                      1,                  0.995,                0.97085,                0.28596,                0.18066,                0.78756,             0.00094664,             0.00094664,             0.00094664
                    534,                0.20362,                0.19139,                0.90376,                0.99687,                      1,                  0.995,                0.96845,                0.30116,                0.18122,                0.80005,             0.00094466,             0.00094466,             0.00094466
                    535,                0.21506,                0.22034,                0.91039,                0.99683,                      1,                  0.995,                0.96559,                0.30437,                0.17867,                0.80146,             0.00094268,             0.00094268,             0.00094268
                    536,                0.21395,                0.20065,                0.90761,                0.99684,                      1,                  0.995,                0.97193,                 0.2957,                0.17122,                0.79557,              0.0009407,              0.0009407,              0.0009407
                    537,                0.22744,                0.19367,                0.92871,                0.99684,                      1,                  0.995,                0.96778,                0.27882,                0.18238,                0.78452,             0.00093872,             0.00093872,             0.00093872
                    538,                0.21537,                0.20634,                  0.898,                0.99683,                      1,                  0.995,                0.98386,                0.25033,                0.16864,                0.77322,             0.00093674,             0.00093674,             0.00093674
                    539,                0.23223,                0.20933,                0.90258,                0.99682,                      1,                  0.995,                0.98503,                0.24522,                0.17254,                0.77206,             0.00093476,             0.00093476,             0.00093476
                    540,                0.22753,                0.20111,                0.91127,                0.99683,                      1,                  0.995,                0.97514,                0.26825,                0.16492,                0.78537,             0.00093278,             0.00093278,             0.00093278
                    541,                0.20374,                0.18471,                0.89382,                0.99687,                      1,                  0.995,                0.96665,                0.27881,                0.16226,                0.79145,              0.0009308,              0.0009308,              0.0009308
                    542,                0.23112,                0.21198,                0.90124,                0.99693,                      1,                  0.995,                0.97041,                0.28167,                0.16878,                0.79619,             0.00092882,             0.00092882,             0.00092882
                    543,                0.23078,                0.20022,                0.89798,                0.99695,                      1,                  0.995,                0.98478,                0.28431,                0.17341,                0.79849,             0.00092684,             0.00092684,             0.00092684
                    544,                0.21269,                0.20332,                  0.895,                 0.9969,                      1,                  0.995,                0.97216,                0.26426,                0.16456,                0.78461,             0.00092486,             0.00092486,             0.00092486
                    545,                0.21651,                0.18397,                 0.9008,                0.99688,                      1,                  0.995,                0.97911,                0.26267,                0.15786,                0.78356,             0.00092288,             0.00092288,             0.00092288
                    546,                0.20543,                0.18929,                0.89715,                0.99686,                      1,                  0.995,                0.98175,                0.26632,                0.17014,                0.78509,              0.0009209,              0.0009209,              0.0009209
                    547,                0.18884,                 0.1913,                0.88831,                0.99681,                      1,                  0.995,                0.98008,                0.26567,                0.16706,                0.78655,             0.00091892,             0.00091892,             0.00091892
                    548,                0.19451,                0.19139,                0.87516,                0.99682,                      1,                  0.995,                0.98988,                0.26449,                0.15189,                0.78658,             0.00091694,             0.00091694,             0.00091694
                    549,                0.20457,                0.20531,                0.90353,                 0.9968,                      1,                  0.995,                0.98983,                0.25926,                0.16745,                0.78077,             0.00091496,             0.00091496,             0.00091496
                    550,                0.21778,                0.18865,                0.91352,                0.99683,                      1,                  0.995,                0.98948,                0.26266,                0.17969,                0.78245,             0.00091298,             0.00091298,             0.00091298
                    551,                0.18172,                0.17301,                0.90241,                0.99685,                      1,                  0.995,                 0.9853,                0.27329,                0.17021,                0.78699,               0.000911,               0.000911,               0.000911
                    552,                0.20419,                0.18578,                0.88722,                0.99683,                      1,                  0.995,                0.97485,                0.27842,                0.17596,                0.79093,             0.00090902,             0.00090902,             0.00090902
                    553,                0.22142,                0.20169,                0.90249,                0.99685,                      1,                  0.995,                 0.9851,                0.27154,                 0.1762,                 0.7859,             0.00090704,             0.00090704,             0.00090704
                    554,                0.19681,                0.19316,                0.90505,                 0.9968,                      1,                  0.995,                0.98601,                0.25894,                 0.1741,                0.77466,             0.00090506,             0.00090506,             0.00090506
                    555,                  0.212,                0.19263,                0.90652,                0.99686,                      1,                  0.995,                0.98551,                0.25744,                0.17379,                0.77067,             0.00090308,             0.00090308,             0.00090308
                    556,                0.20615,                0.18955,                0.90797,                0.99685,                      1,                  0.995,                0.98572,                0.26017,                0.17509,                0.77418,              0.0009011,              0.0009011,              0.0009011
                    557,                0.21159,                0.19321,                0.91151,                0.99683,                      1,                  0.995,                0.97469,                0.26155,                0.16842,                0.77601,             0.00089912,             0.00089912,             0.00089912
                    558,                0.21984,                0.20277,                0.89204,                0.99683,                      1,                  0.995,                0.98612,                0.27216,                0.18514,                0.77893,             0.00089714,             0.00089714,             0.00089714
                    559,                0.20919,                0.20285,                0.90647,                0.99687,                      1,                  0.995,                0.98609,                0.27086,                0.19295,                0.78003,             0.00089516,             0.00089516,             0.00089516
                    560,                0.20864,                0.21017,                0.90512,                0.99683,                      1,                  0.995,                0.98013,                0.26631,                0.17451,                0.78292,             0.00089318,             0.00089318,             0.00089318
                    561,                0.20205,                0.19612,                0.89469,                0.99681,                      1,                  0.995,                  0.995,                0.26558,                0.17917,                0.78133,              0.0008912,              0.0008912,              0.0008912
                    562,                0.21445,                0.20838,                0.88975,                0.99686,                      1,                  0.995,                0.99074,                0.26629,                0.16883,                0.77813,             0.00088922,             0.00088922,             0.00088922
                    563,                0.19433,                0.18661,                0.90093,                0.99683,                      1,                  0.995,                0.99074,                 0.2622,                0.17123,                  0.774,             0.00088724,             0.00088724,             0.00088724
                    564,                0.20089,                0.21091,                0.89656,                0.99684,                      1,                  0.995,                 0.9908,                0.26436,                0.17519,                0.77425,             0.00088526,             0.00088526,             0.00088526
                    565,                0.21269,                0.18557,                0.91627,                0.99686,                      1,                  0.995,                0.96953,                0.26471,                0.17576,                0.77431,             0.00088328,             0.00088328,             0.00088328
                    566,                0.21509,                0.20434,                 0.9215,                0.99683,                      1,                  0.995,                0.97946,                0.27425,                0.18365,                0.78411,              0.0008813,              0.0008813,              0.0008813
                    567,                0.22373,                0.19818,                0.91527,                0.99685,                      1,                  0.995,                0.98539,                0.27703,                0.19983,                0.78803,             0.00087932,             0.00087932,             0.00087932
                    568,                0.20255,                0.19493,                0.91935,                0.99679,                      1,                  0.995,                0.98468,                0.26426,                0.19502,                0.78068,             0.00087734,             0.00087734,             0.00087734
                    569,                0.22014,                 0.1899,                0.91153,                0.99687,                      1,                  0.995,                0.98485,                0.25798,                0.18248,                0.77618,             0.00087536,             0.00087536,             0.00087536
                    570,                0.20079,                  0.195,                0.88293,                0.99682,                      1,                  0.995,                0.98405,                0.24696,                0.18165,                0.76235,             0.00087338,             0.00087338,             0.00087338
                    571,                0.20068,                0.19214,                0.89941,                0.99672,                      1,                  0.995,                0.98375,                 0.2419,                0.18651,                0.76021,              0.0008714,              0.0008714,              0.0008714
                    572,                0.21748,                0.19572,                 0.9027,                0.99656,                      1,                  0.995,                0.98224,                0.25008,                  0.166,                 0.7749,             0.00086942,             0.00086942,             0.00086942
                    573,                0.22142,                0.19934,                0.88439,                0.99666,                      1,                  0.995,                0.96711,                0.25577,                0.16297,                 0.7814,             0.00086744,             0.00086744,             0.00086744
                    574,                0.22266,                0.19959,                0.89456,                0.99674,                      1,                  0.995,                0.97446,                0.25567,                0.16994,                0.77377,             0.00086546,             0.00086546,             0.00086546
                    575,                0.20215,                0.19643,                0.89252,                 0.9968,                      1,                  0.995,                0.98999,                0.24546,                0.17615,                0.76512,             0.00086348,             0.00086348,             0.00086348
                    576,                0.20152,                0.17811,                0.89495,                0.99683,                      1,                  0.995,                0.98181,                 0.2352,                0.16857,                0.75891,              0.0008615,              0.0008615,              0.0008615
                    577,                0.24034,                 0.2077,                0.92253,                0.99683,                      1,                  0.995,                0.99026,                0.24178,                0.17742,                0.76375,             0.00085952,             0.00085952,             0.00085952
                    578,                0.21356,                0.19144,                0.91982,                0.99682,                      1,                  0.995,                0.98985,                0.24509,                0.17533,                0.76634,             0.00085754,             0.00085754,             0.00085754
                    579,                0.21206,                0.19496,                0.88488,                0.99681,                      1,                  0.995,                0.98945,                0.24109,                0.16639,                 0.7649,             0.00085556,             0.00085556,             0.00085556
                    580,                0.19215,                0.17785,                0.89666,                0.99687,                      1,                  0.995,                0.98995,                0.23679,                   0.17,                0.76857,             0.00085358,             0.00085358,             0.00085358
                    581,                0.21989,                0.22038,                0.92544,                0.99683,                      1,                  0.995,                0.98969,                0.23803,                  0.177,                0.77291,              0.0008516,              0.0008516,              0.0008516
                    582,                0.22495,                0.21234,                0.90295,                0.99688,                      1,                  0.995,                0.98854,                0.23827,                  0.183,                0.77875,             0.00084962,             0.00084962,             0.00084962
                    583,                0.21936,                0.18595,                0.90656,                0.99683,                      1,                  0.995,                0.98892,                0.23488,                 0.1756,                0.77755,             0.00084764,             0.00084764,             0.00084764
                    584,                0.21775,                0.19869,                0.91058,                0.99681,                      1,                  0.995,                  0.995,                0.24686,                0.17434,                0.78185,             0.00084566,             0.00084566,             0.00084566
                    585,                0.21745,                0.20146,                0.89311,                0.99672,                      1,                  0.995,                0.99053,                0.25409,                0.16808,                0.78542,             0.00084368,             0.00084368,             0.00084368
                    586,                0.21191,                0.18454,                0.88539,                0.99675,                      1,                  0.995,                  0.995,                0.26232,                0.18251,                0.79225,              0.0008417,              0.0008417,              0.0008417
                    587,                0.22682,                0.21283,                0.91147,                0.99668,                      1,                  0.995,                  0.995,                0.26213,                0.17839,                0.79236,             0.00083972,             0.00083972,             0.00083972
                    588,                0.20325,                 0.1848,                0.89836,                0.99678,                      1,                  0.995,                  0.995,                0.26823,                0.18497,                0.79042,             0.00083774,             0.00083774,             0.00083774
                    589,                0.20967,                 0.1985,                0.89499,                 0.9968,                      1,                  0.995,                0.99082,                0.27173,                0.18262,                0.78919,             0.00083576,             0.00083576,             0.00083576
                    590,                0.23148,                0.19978,                0.91316,                0.99681,                      1,                  0.995,                0.98442,                0.27153,                0.18975,                0.78479,             0.00083378,             0.00083378,             0.00083378
                    591,                0.21499,                0.18563,                0.88466,                0.99683,                      1,                  0.995,                0.98442,                 0.2753,                0.18936,                0.78829,              0.0008318,              0.0008318,              0.0008318
                    592,                0.22629,                0.20277,                0.90895,                 0.9969,                      1,                  0.995,                0.98946,                 0.2705,                0.17603,                0.78926,             0.00082982,             0.00082982,             0.00082982
                    593,                0.20647,                0.20155,                0.90887,                0.99692,                      1,                  0.995,                0.97839,                0.26898,                0.17418,                0.78944,             0.00082784,             0.00082784,             0.00082784
                    594,                0.20185,                0.17982,                0.90102,                0.99685,                      1,                  0.995,                0.97703,                0.27623,                 0.1726,                0.79318,             0.00082586,             0.00082586,             0.00082586
                    595,                0.21064,                0.17718,                0.90009,                0.99686,                      1,                  0.995,                0.96586,                0.27876,                0.17548,                0.79603,             0.00082388,             0.00082388,             0.00082388
                    596,                0.21016,                0.17858,                0.88703,                0.99683,                      1,                  0.995,                0.97603,                0.28085,                0.16494,                0.80119,              0.0008219,              0.0008219,              0.0008219
                    597,                0.20213,                0.18974,                0.89083,                0.99684,                      1,                  0.995,                0.97962,                0.27839,                0.15714,                0.79779,             0.00081992,             0.00081992,             0.00081992
                    598,                 0.2342,                0.18944,                0.91479,                0.99689,                      1,                  0.995,                0.99015,                0.27735,                0.15991,                0.79549,             0.00081794,             0.00081794,             0.00081794
                    599,                 0.1886,                0.17847,                 0.8928,                0.99689,                      1,                  0.995,                0.99007,                0.27789,                0.16034,                0.79397,             0.00081596,             0.00081596,             0.00081596
                    600,                 0.2048,                 0.1895,                0.91092,                0.99682,                      1,                  0.995,                0.98561,                0.28027,                0.15849,                0.78861,             0.00081398,             0.00081398,             0.00081398
                    601,                0.19111,                0.17691,                 0.9178,                0.99687,                      1,                  0.995,                0.98507,                0.28622,                0.15987,                0.78735,               0.000812,               0.000812,               0.000812
                    602,                0.17389,                0.16447,                 0.8897,                0.99686,                      1,                  0.995,                0.97011,                 0.2873,                0.15879,                 0.7878,             0.00081002,             0.00081002,             0.00081002
                    603,                0.20584,                0.18417,                0.90425,                0.99685,                      1,                  0.995,                0.97243,                0.28153,                0.16058,                0.78521,             0.00080804,             0.00080804,             0.00080804
                    604,                 0.2168,                0.19642,                0.90413,                0.99682,                      1,                  0.995,                0.97099,                0.27322,                0.16083,                0.77987,             0.00080606,             0.00080606,             0.00080606
                    605,                0.20222,                 0.1867,                0.90546,                0.99677,                      1,                  0.995,                0.97104,                 0.2725,                0.16197,                0.78042,             0.00080408,             0.00080408,             0.00080408
                    606,                0.18757,                0.17223,                0.89567,                0.99683,                      1,                  0.995,                0.97562,                0.27795,                0.16896,                0.78123,              0.0008021,              0.0008021,              0.0008021
                    607,                0.18538,                0.18141,                0.89804,                0.99681,                      1,                  0.995,                0.97345,                0.28103,                0.17157,                0.78133,             0.00080012,             0.00080012,             0.00080012
                    608,                0.20483,                0.18149,                0.90479,                0.99688,                      1,                  0.995,                0.97029,                0.27833,                0.19273,                0.78607,             0.00079814,             0.00079814,             0.00079814
                    609,                0.19922,                0.18307,                0.90493,                 0.9969,                      1,                  0.995,                 0.9701,                0.27471,                0.19512,                 0.7866,             0.00079616,             0.00079616,             0.00079616
                    610,                0.22919,                0.20949,                0.91386,                0.99693,                      1,                  0.995,                0.97699,                0.28132,                 0.2146,                0.78983,             0.00079418,             0.00079418,             0.00079418
                    611,                0.20538,                0.20587,                0.91843,                0.99694,                      1,                  0.995,                0.96569,                0.27839,                0.19749,                0.78961,              0.0007922,              0.0007922,              0.0007922
                    612,                0.20208,                0.17944,                0.88521,                0.99692,                      1,                  0.995,                0.97334,                0.26595,                0.17063,                0.78458,             0.00079022,             0.00079022,             0.00079022
                    613,                0.18891,                0.17709,                0.89426,                0.99684,                      1,                  0.995,                0.97838,                0.25988,                0.16959,                0.78011,             0.00078824,             0.00078824,             0.00078824
                    614,                 0.2058,                0.19339,                 0.9106,                0.99686,                      1,                  0.995,                0.97297,                0.26542,                0.16487,                0.78043,             0.00078626,             0.00078626,             0.00078626
                    615,                0.20841,                0.18625,                0.88421,                0.99683,                      1,                  0.995,                 0.9736,                0.26546,                 0.1655,                0.78298,             0.00078428,             0.00078428,             0.00078428
                    616,                 0.1863,                0.17599,                0.91237,                0.99673,                      1,                  0.995,                0.98505,                0.26227,                0.16771,                0.78641,              0.0007823,              0.0007823,              0.0007823
                    617,                0.20214,                0.19463,                0.88954,                0.99675,                      1,                  0.995,                0.97244,                0.26692,                0.17497,                0.78663,             0.00078032,             0.00078032,             0.00078032
                    618,                0.19953,                0.18293,                0.89693,                0.99683,                      1,                  0.995,                0.98073,                0.28439,                0.17032,                0.79411,             0.00077834,             0.00077834,             0.00077834
                    619,                0.19537,                0.16716,                 0.9003,                 0.9968,                      1,                  0.995,                0.98015,                0.28707,                0.17548,                 0.7955,             0.00077636,             0.00077636,             0.00077636
                    620,                0.20894,                0.19101,                0.87843,                0.99675,                      1,                  0.995,                0.97712,                0.28472,                0.17903,                0.79284,             0.00077438,             0.00077438,             0.00077438
                    621,                0.24017,                0.22023,                0.93007,                0.99674,                      1,                  0.995,                0.97458,                0.28519,                0.18216,                0.79256,              0.0007724,              0.0007724,              0.0007724
                    622,                0.18565,                 0.1843,                 0.9065,                0.99655,                      1,                  0.995,                0.96244,                0.27987,                0.16377,                0.79243,             0.00077042,             0.00077042,             0.00077042
                    623,                 0.1982,                0.18003,                0.90118,                0.99642,                      1,                  0.995,                0.97384,                0.28366,                0.17334,                0.79505,             0.00076844,             0.00076844,             0.00076844
                    624,                0.22765,                0.21977,                 0.9259,                0.99653,                      1,                  0.995,                0.97836,                0.28206,                0.18348,                0.79572,             0.00076646,             0.00076646,             0.00076646
                    625,                0.19689,                0.17887,                0.90312,                0.99667,                      1,                  0.995,                0.96946,                0.28485,                0.18694,                0.79726,             0.00076448,             0.00076448,             0.00076448
                    626,                0.18854,                0.17081,                0.88848,                0.99663,                      1,                  0.995,                0.97416,                0.28606,                0.20396,                0.79723,              0.0007625,              0.0007625,              0.0007625
