                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    323,                0.29475,                0.26387,                0.91378,                0.99441,                      1,                  0.995,                0.95699,                0.32852,                0.23735,                0.84629,              0.0013644,              0.0013644,              0.0013644
                    324,                0.32279,                0.27271,                0.94245,                0.99267,                      1,                  0.995,                 0.9214,                0.32451,                0.23628,                0.83763,              0.0013624,              0.0013624,              0.0013624
                    325,                 0.3063,                0.29714,                0.93507,                0.99082,                      1,                  0.995,                0.93091,                0.31981,                0.22904,                0.83024,              0.0013605,              0.0013605,              0.0013605
                    326,                0.33951,                0.27979,                0.93633,                0.99068,                      1,                  0.995,                0.93353,                0.31852,                 0.2284,                0.81813,              0.0013585,              0.0013585,              0.0013585
                    327,                0.28779,                0.24447,                0.92713,                0.99185,                      1,                  0.995,                0.94517,                0.30703,                0.22378,                 0.8063,              0.0013565,              0.0013565,              0.0013565
                    328,                0.32079,                0.27192,                 0.9369,                0.99425,                      1,                  0.995,                0.95837,                 0.2976,                0.21461,                0.80219,              0.0013545,              0.0013545,              0.0013545
                    329,                0.34054,                0.24636,                0.94188,                 0.9942,                      1,                  0.995,                0.95976,                0.31153,                0.21735,                0.80644,              0.0013525,              0.0013525,              0.0013525
                    330,                0.29131,                0.27751,                0.93524,                0.99403,                      1,                  0.995,                0.95922,                0.32859,                0.23244,                0.81797,              0.0013506,              0.0013506,              0.0013506
                    331,                0.33733,                0.29144,                 0.9314,                0.99265,                      1,                  0.995,                0.94156,                0.33703,                0.23061,                0.82544,              0.0013486,              0.0013486,              0.0013486
                    332,                0.27344,                0.26986,                0.94701,                0.99435,                      1,                  0.995,                0.97834,                0.28489,                0.22111,                0.79151,              0.0013466,              0.0013466,              0.0013466
                    333,                0.30548,                0.26421,                 0.9063,                0.99519,                      1,                  0.995,                0.96966,                0.29563,                0.24733,                0.80205,              0.0013446,              0.0013446,              0.0013446
                    334,                0.32135,                0.27968,                0.96543,                 0.9959,                      1,                  0.995,                0.97479,                0.29222,                0.22676,                 0.7986,              0.0013426,              0.0013426,              0.0013426
                    335,                 0.3035,                0.26861,                0.93123,                0.99619,                      1,                  0.995,                0.98838,                0.28449,                0.22664,                0.79264,              0.0013407,              0.0013407,              0.0013407
                    336,                0.29319,                0.24887,                0.89653,                0.99638,                      1,                  0.995,                0.98315,                0.27461,                0.19573,                0.79127,              0.0013387,              0.0013387,              0.0013387
                    337,                0.28675,                0.25427,                0.94214,                0.99626,                      1,                  0.995,                0.98226,                 0.2708,                0.18686,                0.79225,              0.0013367,              0.0013367,              0.0013367
                    338,                0.32767,                0.28159,                0.93098,                 0.9961,                      1,                  0.995,                0.98168,                0.27376,                 0.1853,                0.79555,              0.0013347,              0.0013347,              0.0013347
                    339,                0.30045,                0.26718,                0.93305,                0.99597,                      1,                  0.995,                0.98157,                0.28219,                0.20134,                0.79803,              0.0013327,              0.0013327,              0.0013327
                    340,                0.31578,                0.25716,                0.95804,                0.99582,                      1,                  0.995,                0.95128,                0.32379,                0.23076,                0.82031,              0.0013308,              0.0013308,              0.0013308
                    341,                0.31587,                 0.2513,                0.94623,                0.99533,                      1,                  0.995,                0.95875,                0.33011,                0.23123,                0.82335,              0.0013288,              0.0013288,              0.0013288
                    342,                0.30522,                0.28188,                0.93588,                0.99466,                      1,                  0.995,                0.95138,                0.32008,                0.23822,                0.81402,              0.0013268,              0.0013268,              0.0013268
                    343,                0.27982,                0.22019,                0.92028,                0.99395,                      1,                  0.995,                0.94414,                0.29819,                0.21617,                0.80032,              0.0013248,              0.0013248,              0.0013248
                    344,                0.27423,                0.25046,                0.92859,                0.99515,                      1,                  0.995,                 0.9697,                0.30577,                0.24438,                0.81406,              0.0013228,              0.0013228,              0.0013228
                    345,                0.32561,                0.27399,                0.94454,                0.99529,                      1,                  0.995,                0.98279,                 0.2998,                0.24535,                0.80764,              0.0013209,              0.0013209,              0.0013209
                    346,                0.31837,                0.26199,                0.93114,                0.99545,                      1,                  0.995,                0.97655,                0.28519,                0.20042,                0.79594,              0.0013189,              0.0013189,              0.0013189
                    347,                0.33487,                0.31691,                0.93548,                0.99574,                      1,                  0.995,                0.97978,                0.27772,                0.19891,                0.78706,              0.0013169,              0.0013169,              0.0013169
                    348,                 0.3365,                0.27162,                0.93183,                0.99604,                      1,                  0.995,                0.98916,                0.27894,                0.21156,                0.79004,              0.0013149,              0.0013149,              0.0013149
                    349,                0.31604,                0.30388,                0.92134,                0.99588,                      1,                  0.995,                0.98911,                0.28221,                0.22524,                 0.7877,              0.0013129,              0.0013129,              0.0013129
                    350,                0.31131,                 0.2423,                0.92492,                0.99554,                      1,                  0.995,                0.97501,                0.28866,                0.23934,                0.79464,               0.001311,               0.001311,               0.001311
                    351,                0.29354,                0.25917,                0.91874,                0.99505,                      1,                  0.995,                0.98028,                0.30034,                0.25426,                0.80415,               0.001309,               0.001309,               0.001309
                    352,                0.30103,                0.26838,                0.93007,                0.99747,                      1,                  0.995,                0.97307,                0.31966,                 0.2749,                0.81603,               0.001307,               0.001307,               0.001307
                    353,                0.29791,                0.24088,                0.91711,                0.99733,                      1,                  0.995,                0.96801,                 0.3038,                0.24514,                 0.8074,               0.001305,               0.001305,               0.001305
                    354,                0.28036,                0.25889,                0.90054,                0.99674,                      1,                  0.995,                0.96767,                  0.284,                0.20266,                0.79623,               0.001303,               0.001303,               0.001303
                    355,                0.29115,                0.24514,                0.92428,                0.99664,                      1,                  0.995,                0.97274,                0.27543,                0.20434,                0.78958,              0.0013011,              0.0013011,              0.0013011
                    356,                0.32786,                0.27243,                0.96066,                 0.9965,                      1,                  0.995,                0.96454,                0.26924,                0.19622,                 0.7824,              0.0012991,              0.0012991,              0.0012991
                    357,                0.29852,                0.23691,                 0.9318,                0.99638,                      1,                  0.995,                0.95327,                0.26421,                0.19389,                0.78033,              0.0012971,              0.0012971,              0.0012971
                    358,                0.28466,                 0.2376,                0.90944,                0.99634,                      1,                  0.995,                0.95645,                0.26591,                0.20247,                0.78111,              0.0012951,              0.0012951,              0.0012951
                    359,                0.27576,                0.25467,                0.92474,                 0.9963,                      1,                  0.995,                0.96216,                0.27512,                0.20108,                0.78519,              0.0012931,              0.0012931,              0.0012931
                    360,                0.32647,                0.26893,                0.95296,                0.99629,                      1,                  0.995,                0.93266,                0.31327,                0.20774,                0.81013,              0.0012912,              0.0012912,              0.0012912
                    361,                0.32358,                 0.2554,                0.93115,                0.99626,                      1,                  0.995,                0.93137,                0.32834,                0.22992,                0.82495,              0.0012892,              0.0012892,              0.0012892
                    362,                0.28934,                0.25535,                0.92526,                0.99616,                      1,                  0.995,                0.93776,                0.34142,                0.23564,                0.83367,              0.0012872,              0.0012872,              0.0012872
                    363,                0.29497,                0.25557,                0.91827,                0.99617,                      1,                  0.995,                0.94365,                 0.3221,                0.22159,                0.82246,              0.0012852,              0.0012852,              0.0012852
                    364,                0.28158,                0.24399,                 0.9141,                0.99607,                      1,                  0.995,                0.96717,                0.28381,                0.20143,                0.79807,              0.0012832,              0.0012832,              0.0012832
                    365,                0.30336,                0.26654,                0.92635,                0.99618,                      1,                  0.995,                0.95529,                0.27277,                0.19659,                0.78973,              0.0012813,              0.0012813,              0.0012813
                    366,                0.27023,                0.24937,                0.92723,                0.99624,                      1,                  0.995,                0.95579,                0.26927,                0.18595,                0.78605,              0.0012793,              0.0012793,              0.0012793
                    367,                0.31249,                0.24889,                0.93658,                0.99635,                      1,                  0.995,                0.95615,                 0.2704,                 0.1953,                0.78924,              0.0012773,              0.0012773,              0.0012773
                    368,                0.29839,                 0.2556,                0.93318,                0.99641,                      1,                  0.995,                0.95148,                0.28554,                0.19405,                0.79999,              0.0012753,              0.0012753,              0.0012753
                    369,                0.30335,                0.24531,                0.91966,                0.99642,                      1,                  0.995,                0.96543,                 0.2847,                0.20026,                0.80163,              0.0012733,              0.0012733,              0.0012733
                    370,                0.28293,                0.23735,                0.89689,                0.99623,                      1,                  0.995,                0.96912,                0.28252,                0.20976,                0.80218,              0.0012714,              0.0012714,              0.0012714
                    371,                0.29575,                0.25079,                0.93217,                0.99559,                      1,                  0.995,                 0.9717,                0.27658,                0.21389,                0.80032,              0.0012694,              0.0012694,              0.0012694
                    372,                0.30039,                0.25656,                0.94378,                0.99612,                      1,                  0.995,                0.97053,                0.30298,                0.23721,                0.81984,              0.0012674,              0.0012674,              0.0012674
                    373,                 0.2936,                0.22864,                0.92602,                0.99637,                      1,                  0.995,                 0.9639,                0.32126,                0.25667,                0.83791,              0.0012654,              0.0012654,              0.0012654
                    374,                0.28731,                0.24484,                0.91548,                0.99641,                      1,                  0.995,                0.95811,                0.32766,                0.23579,                 0.8434,              0.0012634,              0.0012634,              0.0012634
                    375,                0.28975,                0.25354,                0.90174,                0.99634,                      1,                  0.995,                0.96557,                0.33071,                0.21156,                0.84297,              0.0012615,              0.0012615,              0.0012615
                    376,                0.29317,                0.27486,                 0.9228,                 0.9962,                      1,                  0.995,                0.94424,                0.34349,                0.22164,                0.86617,              0.0012595,              0.0012595,              0.0012595
                    377,                0.26477,                0.23442,                0.90439,                0.99603,                      1,                  0.995,                0.94748,                0.32487,                0.21136,                0.85053,              0.0012575,              0.0012575,              0.0012575
                    378,                0.30212,                0.26645,                0.93846,                0.99598,                      1,                  0.995,                0.95924,                0.30704,                0.22119,                0.82837,              0.0012555,              0.0012555,              0.0012555
                    379,                0.26723,                0.23978,                0.92106,                0.99604,                      1,                  0.995,                0.95813,                 0.2998,                0.21212,                0.81989,              0.0012535,              0.0012535,              0.0012535
                    380,                0.28362,                0.27207,                0.92319,                0.99595,                      1,                  0.995,                0.95312,                0.31627,                0.22496,                 0.8318,              0.0012516,              0.0012516,              0.0012516
                    381,                0.30548,                0.25284,                0.95058,                0.99575,                      1,                  0.995,                0.94588,                 0.3229,                0.22458,                0.83307,              0.0012496,              0.0012496,              0.0012496
                    382,                0.28562,                0.23386,                0.91815,                0.99599,                      1,                  0.995,                0.94269,                0.32987,                0.20612,                0.83978,              0.0012476,              0.0012476,              0.0012476
                    383,                0.28174,                0.25056,                0.94038,                0.99596,                      1,                  0.995,                0.95154,                0.31705,                0.20043,                0.83224,              0.0012456,              0.0012456,              0.0012456
                    384,                 0.2978,                0.25869,                0.94085,                0.99587,                      1,                  0.995,                0.96684,                0.31159,                0.19619,                0.83184,              0.0012436,              0.0012436,              0.0012436
                    385,                 0.2729,                0.24643,                0.94026,                0.99612,                      1,                  0.995,                0.96694,                0.31073,                0.20348,                0.82778,              0.0012417,              0.0012417,              0.0012417
                    386,                0.26715,                0.23475,                0.91653,                 0.9963,                      1,                  0.995,                0.96588,                0.30059,                0.19679,                0.81552,              0.0012397,              0.0012397,              0.0012397
                    387,                0.27937,                0.23465,                0.89432,                0.99639,                      1,                  0.995,                 0.9694,                 0.2981,                0.19479,                0.81357,              0.0012377,              0.0012377,              0.0012377
                    388,                0.26838,                0.23715,                0.93339,                0.99649,                      1,                  0.995,                0.94748,                0.30609,                0.24646,                0.81188,              0.0012357,              0.0012357,              0.0012357
                    389,                0.29533,                0.24268,                0.93971,                0.99648,                      1,                  0.995,                 0.9578,                 0.3014,                0.25041,                0.80736,              0.0012337,              0.0012337,              0.0012337
                    390,                0.32176,                0.28043,                0.95139,                0.99645,                      1,                  0.995,                0.95168,                0.30071,                0.23999,                0.80407,              0.0012318,              0.0012318,              0.0012318
                    391,                0.28707,                0.22543,                0.91352,                0.99636,                      1,                  0.995,                0.95101,                0.30735,                0.24285,                0.80738,              0.0012298,              0.0012298,              0.0012298
                    392,                0.29929,                0.23389,                0.94243,                0.99627,                      1,                  0.995,                0.95297,                0.29696,                0.22662,                0.80538,              0.0012278,              0.0012278,              0.0012278
                    393,                0.30439,                0.25417,                 0.9078,                0.99628,                      1,                  0.995,                0.95561,                0.28717,                0.21221,                0.80164,              0.0012258,              0.0012258,              0.0012258
                    394,                0.28886,                 0.2386,                 0.9291,                0.99601,                      1,                  0.995,                0.95603,                0.28254,                0.20248,                0.79815,              0.0012238,              0.0012238,              0.0012238
                    395,                0.27863,                 0.2255,                0.90183,                0.99489,                      1,                  0.995,                0.96256,                0.28024,                0.21043,                0.79823,              0.0012219,              0.0012219,              0.0012219
                    396,                0.30821,                0.25279,                0.95054,                0.99611,                      1,                  0.995,                0.94406,                0.31101,                0.21771,                0.83151,              0.0012199,              0.0012199,              0.0012199
                    397,                0.30641,                0.28796,                0.93179,                0.99522,                      1,                  0.995,                0.93783,                 0.3308,                0.21934,                0.84963,              0.0012179,              0.0012179,              0.0012179
                    398,                0.28403,                0.29571,                  0.925,                0.99479,                      1,                  0.995,                 0.9449,                0.33174,                0.22445,                0.85595,              0.0012159,              0.0012159,              0.0012159
                    399,                0.30465,                0.26453,                   0.93,                0.99456,                      1,                  0.995,                 0.9575,                 0.3231,                0.21702,                0.85005,              0.0012139,              0.0012139,              0.0012139
                    400,                0.28735,                0.26972,                0.92635,                0.99477,                      1,                  0.995,                0.96911,                0.29781,                0.21756,                0.83752,               0.001212,               0.001212,               0.001212
                    401,                0.29801,                0.29337,                0.91945,                0.99506,                      1,                  0.995,                0.96133,                0.29352,                0.20063,                0.83252,                0.00121,                0.00121,                0.00121
                    402,                 0.2892,                0.25564,                0.92272,                  0.995,                      1,                  0.995,                0.96659,                0.29821,                0.21734,                 0.8277,               0.001208,               0.001208,               0.001208
                    403,                 0.3171,                0.26255,                0.95727,                0.99466,                      1,                  0.995,                0.94199,                0.30039,                  0.228,                0.82173,               0.001206,               0.001206,               0.001206
                    404,                0.32056,                0.25795,                0.94281,                0.99419,                      1,                  0.995,                0.96499,                0.30556,                0.22148,                0.82361,               0.001204,               0.001204,               0.001204
                    405,                0.28812,                 0.2617,                0.90882,                0.99412,                      1,                  0.995,                 0.9462,                0.29853,                 0.2269,                0.81922,              0.0012021,              0.0012021,              0.0012021
                    406,                0.28305,                  0.261,                0.92169,                0.99462,                      1,                  0.995,                0.96437,                0.29393,                0.22036,                0.81451,              0.0012001,              0.0012001,              0.0012001
                    407,                0.27265,                0.22789,                0.90203,                0.99519,                      1,                  0.995,                0.95936,                0.29431,                0.21769,                0.80775,              0.0011981,              0.0011981,              0.0011981
                    408,                0.30121,                0.25851,                0.93911,                0.99538,                      1,                  0.995,                0.95304,                0.30079,                0.20519,                0.81043,              0.0011961,              0.0011961,              0.0011961
                    409,                0.28056,                0.25507,                0.92382,                0.99511,                      1,                  0.995,                0.95086,                 0.3121,                0.21154,                0.82181,              0.0011941,              0.0011941,              0.0011941
                    410,                0.29318,                0.25524,                 0.9137,                 0.9949,                      1,                  0.995,                0.95055,                0.32175,                0.22537,                0.83182,              0.0011922,              0.0011922,              0.0011922
                    411,                0.27302,                0.25044,                0.94672,                0.99452,                      1,                  0.995,                0.95194,                0.30961,                0.22828,                0.82381,              0.0011902,              0.0011902,              0.0011902
                    412,                0.30376,                0.26646,                0.93873,                0.99438,                      1,                  0.995,                0.97545,                0.29031,                0.21811,                0.80864,              0.0011882,              0.0011882,              0.0011882
                    413,                0.30446,                0.25038,                0.94151,                0.99474,                      1,                  0.995,                0.98861,                0.27284,                 0.2162,                0.79511,              0.0011862,              0.0011862,              0.0011862
                    414,                0.30757,                0.26441,                0.95628,                0.99481,                      1,                  0.995,                0.98865,                0.26105,                 0.1826,                0.78859,              0.0011842,              0.0011842,              0.0011842
                    415,                0.27549,                  0.248,                0.91791,                0.99469,                      1,                  0.995,                0.97826,                0.25531,                0.18033,                0.78891,              0.0011823,              0.0011823,              0.0011823
                    416,                0.28029,                 0.2367,                 0.9057,                0.99507,                      1,                  0.995,                0.96561,                0.26385,                0.18318,                0.79737,              0.0011803,              0.0011803,              0.0011803
                    417,                0.31978,                  0.284,                0.97887,                0.99507,                      1,                  0.995,                0.97798,                0.26834,                 0.1871,                0.78915,              0.0011783,              0.0011783,              0.0011783
                    418,                0.29036,                 0.2478,                0.96188,                0.99525,                      1,                  0.995,                0.97864,                0.26453,                0.18274,                0.77882,              0.0011763,              0.0011763,              0.0011763
                    419,                  0.277,                0.24898,                0.91669,                0.99535,                      1,                  0.995,                0.98079,                0.26292,                0.19075,                0.77838,              0.0011743,              0.0011743,              0.0011743
                    420,                0.28421,                0.24745,                0.90321,                0.99574,                      1,                  0.995,                0.96994,                0.26108,                0.18986,                0.77656,              0.0011724,              0.0011724,              0.0011724
                    421,                0.26115,                0.23798,                0.90138,                0.99565,                      1,                  0.995,                0.96739,                0.25947,                 0.1888,                0.77781,              0.0011704,              0.0011704,              0.0011704
                    422,                0.29056,                0.26455,                0.92003,                0.99549,                      1,                  0.995,                0.96878,                0.25603,                0.19948,                0.78001,              0.0011684,              0.0011684,              0.0011684
                    423,                0.31092,                0.27252,                0.94538,                0.99521,                      1,                  0.995,                0.98859,                0.25917,                0.21316,                0.78421,              0.0011664,              0.0011664,              0.0011664
                    424,                0.29952,                0.23515,                 0.9545,                 0.9946,                      1,                  0.995,                0.97004,                0.27432,                0.21274,                0.78826,              0.0011644,              0.0011644,              0.0011644
                    425,                0.27815,                0.25302,                0.94685,                0.99428,                      1,                  0.995,                0.96196,                0.28349,                0.22219,                0.79011,              0.0011625,              0.0011625,              0.0011625
                    426,                0.28121,                0.25078,                0.93664,                0.99419,                      1,                  0.995,                0.96582,                0.28528,                0.21903,                0.79061,              0.0011605,              0.0011605,              0.0011605
                    427,                0.26824,                0.23247,                0.92772,                0.99451,                      1,                  0.995,                0.96477,                0.28586,                 0.2221,                0.79028,              0.0011585,              0.0011585,              0.0011585
                    428,                0.29361,                0.23946,                0.92825,                0.99516,                      1,                  0.995,                0.94431,                0.28283,                0.20502,                0.78311,              0.0011565,              0.0011565,              0.0011565
                    429,                 0.2829,                0.23868,                0.92461,                0.99546,                      1,                  0.995,                0.96442,                0.25848,                0.20437,                0.77084,              0.0011545,              0.0011545,              0.0011545
                    430,                0.30203,                 0.2478,                0.94227,                0.99558,                      1,                  0.995,                0.97243,                0.24348,                0.20557,                0.76173,              0.0011526,              0.0011526,              0.0011526
                    431,                0.26324,                0.22575,                0.91981,                0.99575,                      1,                  0.995,                0.98635,                0.24443,                0.21891,                0.76056,              0.0011506,              0.0011506,              0.0011506
                    432,                0.24946,                0.21158,                0.90601,                0.99598,                      1,                  0.995,                0.98872,                0.25138,                0.19407,                0.76465,              0.0011486,              0.0011486,              0.0011486
                    433,                0.28861,                0.23738,                0.93554,                0.99593,                      1,                  0.995,                0.98871,                0.24226,                0.19589,                0.75857,              0.0011466,              0.0011466,              0.0011466
                    434,                0.25639,                0.23926,                 0.9248,                0.99605,                      1,                  0.995,                0.98878,                0.23537,                 0.2035,                0.74973,              0.0011446,              0.0011446,              0.0011446
                    435,                0.28043,                0.23201,                0.91505,                0.99632,                      1,                  0.995,                0.98122,                0.24544,                0.21453,                0.75331,              0.0011427,              0.0011427,              0.0011427
                    436,                 0.2859,                0.24464,                0.90014,                0.99607,                      1,                  0.995,                0.97426,                0.26265,                0.20089,                0.77121,              0.0011407,              0.0011407,              0.0011407
                    437,                0.31238,                0.26903,                0.94816,                0.99585,                      1,                  0.995,                0.97342,                0.25768,                 0.2094,                0.77579,              0.0011387,              0.0011387,              0.0011387
                    438,                0.30879,                 0.2401,                 0.9352,                0.99591,                      1,                  0.995,                 0.9731,                0.25348,                0.20265,                0.77598,              0.0011367,              0.0011367,              0.0011367
                    439,                0.30737,                0.24125,                0.92493,                0.99591,                      1,                  0.995,                0.98138,                0.25018,                0.20665,                0.77612,              0.0011347,              0.0011347,              0.0011347
                    440,                0.29859,                0.23529,                0.91763,                0.99644,                      1,                  0.995,                0.97129,                 0.2595,                0.20013,                0.78374,              0.0011328,              0.0011328,              0.0011328
                    441,                0.25743,                0.20976,                0.89667,                0.99669,                      1,                  0.995,                0.96922,                 0.2736,                0.20601,                0.79352,              0.0011308,              0.0011308,              0.0011308
                    442,                0.25312,                 0.2193,                0.91447,                0.99659,                      1,                  0.995,                0.97406,                 0.2809,                0.20914,                0.79811,              0.0011288,              0.0011288,              0.0011288
                    443,                0.30494,                 0.2567,                0.93775,                0.99667,                      1,                  0.995,                0.96925,                0.28561,                0.21329,                0.80257,              0.0011268,              0.0011268,              0.0011268
                    444,                0.27486,                0.23621,                0.93331,                0.99661,                      1,                  0.995,                0.98018,                0.27318,                0.19728,                   0.79,              0.0011248,              0.0011248,              0.0011248
                    445,                0.28761,                0.24263,                0.91574,                 0.9965,                      1,                  0.995,                0.98025,                 0.2657,                0.19514,                0.78243,              0.0011229,              0.0011229,              0.0011229
                    446,                0.28614,                0.24583,                0.88544,                0.99641,                      1,                  0.995,                0.97666,                0.26142,                0.18815,                0.77717,              0.0011209,              0.0011209,              0.0011209
                    447,                0.27891,                0.22793,                0.92769,                0.99638,                      1,                  0.995,                0.98315,                0.26883,                0.17801,                0.78371,              0.0011189,              0.0011189,              0.0011189
                    448,                0.29509,                0.26331,                0.91926,                0.99636,                      1,                  0.995,                0.97729,                0.30001,                0.19912,                0.81205,              0.0011169,              0.0011169,              0.0011169
